Affordability Data: 1-Yr Change,Affordability Data: Foreclosures,Affordability Data: Homes For Sale,Affordability Data: Homes For Sale By Owner,Affordability Data: Homes Recently Sold,Affordability Data: Median 2-Bedroom Home Value,Affordability Data: Median 3-Bedroom Home Value,Affordability Data: Median 4-Bedroom Home Value,Affordability Data: Median Condo Value,Affordability Data: Median List Price,Affordability Data: Median List Price Per Sq Ft,Affordability Data: Median Sale Price,Affordability Data: Median Single Family Home Value,Affordability Data: Median Value Per Sq Ft,Affordability Data: New Construction,Affordability Data: Percent Homes Decreasing,Affordability Data: Percent Listing Price Reduction,Affordability Data: Property Tax,Affordability Data: Turnover (Sold Within Last Yr),Affordability Data: Zillow Home Value Index,BuiltYear: 1900-1919,BuiltYear: 1920-1939,BuiltYear: 1940-1959,BuiltYear: 1960-1979,BuiltYear: 1980-1999,BuiltYear: <1900,BuiltYear: >2000,Census Summary-AgeDecade: 0s,Census Summary-AgeDecade: 10s,Census Summary-AgeDecade: 20s,Census Summary-AgeDecade: 30s,Census Summary-AgeDecade: 40s,Census Summary-AgeDecade: 50s,Census Summary-AgeDecade: 60s,Census Summary-AgeDecade: >=70s,Census Summary-CommuteTime: 10-20min,Census Summary-CommuteTime: 20-30min,Census Summary-CommuteTime: 30-45min,Census Summary-CommuteTime: 45-60min,Census Summary-CommuteTime: <10min,Census Summary-CommuteTime: >=60min,Census Summary-HomeSize: 1000-1400sqft,Census Summary-HomeSize: 1400-1800sqft,Census Summary-HomeSize: 1800-2400sqft,Census Summary-HomeSize: 2400-3600sqft,Census Summary-HomeSize: <1000sqft,Census Summary-HomeSize: >3600sqft,Census Summary-HomeType: Condo,Census Summary-HomeType: Other,Census Summary-HomeType: SingleFamily,Census Summary-Household: NoKids,Census Summary-Household: WithKids,Census Summary-Occupancy: Own,Census Summary-Occupancy: Rent,Census Summary-RelationshipStatus: Divorced-Female,Census Summary-RelationshipStatus: Divorced-Male,Census Summary-RelationshipStatus: Married-Female,Census Summary-RelationshipStatus: Married-Male,Census Summary-RelationshipStatus: Single-Female,Census Summary-RelationshipStatus: Single-Male,Census Summary-RelationshipStatus: Widowed-Female,Census Summary-RelationshipStatus: Widowed-Male,Homes & Real Estate Data: Avg Year Built,Homes & Real Estate Data: Condos,Homes & Real Estate Data: Median Home Size (Sq Ft),Homes & Real Estate Data: Owners,Homes & Real Estate Data: Renters,Homes & Real Estate Data: Single-Family Homes,People Data: Average Commute Time (Minutes),People Data: Average Household Size,People Data: Homes With Kids,People Data: Median Age,People Data: Median Household Income,People Data: Single Females,People Data: Single Males,_id,city,id,latitude,longitude,name,state,url,zindex,drugs_alc,hood,prostitution,theft,violent,2011.0,2012.0,2013.0,2014.0,2015.0,chg_2011_2012,chg_2012_2013,chg_2013_2014,transit_score,walkscore,business,business_perc,character,character_perc,essentials,essentials_perc,nightlife,nightlife_perc,restaurants,restaurants_perc,workout,workout_perc,yelp_total
0.085,,0,,0,456700,554900,663600,415200,0,399,438000,564600,0,,0.07,0,3100,0.09,433700,0.02969348659,0.0641762452107,0.0536398467432,0.1791187739463,0.5450191570881,NA,0.1245210727969,0.0518810272908634,0.0395524329950559,0.269916179752245,0.223412895544043,0.164241951127197,0.115408574424968,0.0459197754279721,0.0896671634376552,0.309330622666739,0.241739425072456,0.187320372958681,0.0822699412487218,0.139659835544826,0.0396798025085767,0.3113948919449,0.1090373280943,0.0667976424361,0.0284872298624,0.4204322200392,0.0432220039292,0.8287037037037,0.11481481481479999,0.0564814814814,0.907849039129428,0.0921509608705719,0.4170807,0.5829193,0.0533313579410769,0.0464315949881476,0.177637148662377,0.177577886894683,0.235569759566542,0.251329156789705,0.045479173721639,0.012643921435828,1984,0.8287037037037,1130,0.4170807,0.5829193,0.0564814814814,24.545521652054486,1.72554050414206,0.0921509608705719,38,56074.1444694815,0.235569759566542,0.251329156789705,5600638289a44ed0142ba8c0,Seattle,272022,47.634921,-122.34161,Westlake,Washington,http://www.zillow.com/local-info/WA-Seattle/Westlake/r_272022/,406900,13,Westlake,2,1727,75,48,42,58,65,55,-0.125,0.380952380952,0.120689655172,67.625,76.1875,71,0.387978142077,9,0.0491803278689,39,0.213114754098,4,0.0218579234973,41,0.224043715847,19,0.103825136612,183
0.114,,0,,0,546300,892400,1409200,367200,0,468,0,1211000,0,,0.021,0,7965,0.059,1072800,NA,0.0700808625336,0.6536388140161,0.11051212938,0.0970350404312,NA,0.0619946091644,0.157761492338441,0.111792138574284,0.0954030646235843,0.16055962691539,0.152964690206529,0.142838107928048,0.0666222518321119,0.112058627581612,0.318385650224215,0.256566303651505,0.188340807174888,0.106662395900064,0.109224855861627,0.0208199871877002,0.1163734776725,0.1123139377537,0.1921515561569,0.2679296346414,0.0852503382949,0.2219215155615,0.1058201058201,0.044973544973400004,0.8492063492063,0.654377880184332,0.345622119815668,0.73496365,0.26503635,0.055423325399524,0.0221013260795648,0.342740564433866,0.323359401564094,0.092485549132948,0.115946956817409,0.037062223733424,0.0108806528391704,1950,0.1058201058201,2390,0.73496365,0.26503635,0.8492063492063,24.641896220371564,2.48,0.345622119815668,37,81866,0.092485549132948,0.115946956817409,5600638289a44ed0142ba8dc,Seattle,272026,47.670199,-122.262975,Windermere,Washington,http://www.zillow.com/local-info/WA-Seattle/Windermere/r_272026/,967300,0,Windermere,0,246,4,23,25,38,38,43,0.0869565217391,0.52,0.0,40.4615384615,35.0769230769,161,0.899441340782,7,0.0391061452514,0,0.0,0,0.0,7,0.0391061452514,4,0.0223463687151,179
0.126,,0,,0,318500,418000,472100,261200,0,261,270000,439800,0,,0.023,0,3201,0.066,403400,NA,0.0323645970937,0.4498018494055,0.2206076618229,0.1538969616908,NA,0.1400264200792,0.089579941955532,0.0983688971263366,0.181195142156392,0.158179710752037,0.1627418271751,0.0999514921486907,0.0744719232758854,0.135511065410028,0.242756632628133,0.257536522206479,0.224812566862273,0.149822903851777,0.0714900360172072,0.0535813384341302,0.250501002004,0.2605210420841,0.190380761523,0.0741482965931,0.1977287909151,0.0113560454241,0.2975420439844,0.0523932729624,0.650064683053,0.774939398380585,0.225060601619415,0.56641178,0.43358822,0.0652654516244634,0.0441302854835113,0.220883311346891,0.239278252948754,0.167502299423175,0.18836697129632,0.0641706044404108,0.0104028234364755,1960,0.2975420439844,1430,0.56641178,0.43358822,0.650064683053,28.798533350737877,2.22116413378107,0.225060601619415,39,43197.8068082847,0.167502299423175,0.18836697129632,5600638289a44ed0142ba8b4,Seattle,343993,47.723129,-122.320343,Pinehurst,Washington,http://www.zillow.com/local-info/WA-Seattle/Pinehurst/r_343993/,365100,12,Pinehurst,0,1007,66,20,21,16,28,19,0.05,-0.238095238095,0.75,48.0,65.0769230769,39,0.194029850746,2,0.00995024875622,43,0.213930348259,9,0.044776119403,108,0.537313432836,0,0.0,201
0.103,,0,,0,486300,787000,994400,228200,0,383,623500,882800,0,,0.098,0,5441,0.058,720500,NA,0.0477346278317,0.5428802588996,0.3349514563106,0.042071197411,NA,0.0323624595469,0.113423180784645,0.0898490172765719,0.103874265033391,0.136054591062217,0.175117333099031,0.133558104325771,0.0919122819224497,0.156211226495924,0.267549888641366,0.29955565917669,0.174542154491465,0.122425140028581,0.0808053674087997,0.0551217902530985,0.1406971860562,0.1688366232675,0.2171356572868,0.2347753044939,0.172616547669,0.0655186896262,0.2992817238627,0.0135674381484,0.6867517956903,0.732860655838559,0.267139344161441,0.7927402,0.2072598,0.0591671843425798,0.0258394809865896,0.302564399286453,0.310487408993783,0.124520344059095,0.122889513860017,0.0458146204569407,0.00871704801454166,1952,0.2992817238627,1860,0.7927402,0.2072598,0.6867517956903,27.36460756118323,2.24905639669949,0.267139344161441,42,60819.3416497635,0.124520344059095,0.122889513860017,5600638289a44ed0142ba8c5,Seattle,343996,47.683937,-122.27431,View Ridge,Washington,http://www.zillow.com/local-info/WA-Seattle/View-Ridge/r_343996/,656000,0,View Ridge,0,527,6,52,59,57,63,41,0.134615384615,-0.0338983050847,0.105263157895,40.6315789474,42.7894736842,65,0.357142857143,6,0.032967032967,55,0.302197802198,13,0.0714285714286,35,0.192307692308,8,0.043956043956,182
0.111,,0,,0,536200,710800,833400,497100,0,407,525800,703900,0,,0.115,0,4562,0.077,627100,0.1064582718961,0.111766440578,0.2742553818932,0.1961073429666,0.2253022707166,NA,0.0846358006487,0.0839879134373972,0.0668034915752425,0.136939655685669,0.205492985836082,0.183297079190405,0.133166135245735,0.0598389922327595,0.13047374679671,0.236108480858587,0.276753917374247,0.203686883688118,0.148898778988108,0.0779992074444406,0.0565527316465001,0.2480523527578,0.198504206918,0.2034901838578,0.1315051417887,0.1573698971642,0.051729510751,0.3591608391608,0.1434965034964,0.4973426573426,0.822955652876743,0.177044347123257,0.5739815,0.4260185,0.081253938839956,0.0631762648048472,0.252277869438173,0.247312917096277,0.136516246125215,0.158098360994453,0.0517203744587992,0.00964402824227996,1959,0.3591608391608,1580,0.5739815,0.4260185,0.4973426573426,28.599325813673072,1.96217939360763,0.177044347123257,41,56978.0830047028,0.136516246125215,0.158098360994453,5600638289a44ed0142ba8a1,Seattle,343997,47.576466,-122.398842,Alki,Washington,http://www.zillow.com/local-info/WA-Seattle/Alki/r_343997/,568600,13,Alki,0,575,57,39,26,46,60,36,-0.333333333333,0.769230769231,0.304347826087,33.9166666667,47.0416666667,38,0.166666666667,23,0.100877192982,37,0.162280701754,23,0.100877192982,103,0.451754385965,4,0.0175438596491,228
0.151,,0,,0,252100,554900,663600,216800,0,239,0,405000,0,,0.985,0,1894,0.039,264200,NA,NA,0.3063583815028,0.271676300578,0.3179190751445,NA,0.0886319845857,0.0761935905820798,0.0699803793328973,0.248201438848921,0.169555264879006,0.129005886200131,0.0984303466317855,0.0554283845650752,0.153204708960105,0.242330337775023,0.284474744344593,0.177874186550976,0.105361016423923,0.114657576696622,0.0753021382088627,NA,NA,NA,NA,NA,NA,0.550284629981,0.066413662239,0.3681214421252,0.860759493670886,0.139240506329114,0.26478535,0.73521465,0.0703096539162113,0.0422586520947177,0.198360655737705,0.170491803278689,0.185245901639344,0.22695810564663,0.0927140255009107,0.0136612021857923,1978,0.550284629981,1520,0.26478535,0.73521465,0.3681214421252,27.59776882553456,1.82,0.139240506329114,39,32463,0.185245901639344,0.22695810564663,5600638289a44ed0142ba8d3,Seattle,343998,47.707712,-122.321105,Northgate,Washington,http://www.zillow.com/local-info/WA-Seattle/Northgate/r_343998/,234300,34,Northgate,2,2546,116,18,36,29,30,22,1.0,-0.194444444444,0.0344827586207,55.625,82.875,74,0.456790123457,4,0.0246913580247,30,0.185185185185,4,0.0246913580247,44,0.271604938272,6,0.037037037037,162
0.095,,0,,0,356600,436600,549300,370500,0,310,390800,478900,0,,0.024,0,3255,0.068,418200,0.049543049543,0.1043771043771,0.1928811928811,0.1596921596921,0.2227032227032,NA,0.2683982683982,0.077589282765875,0.0786906939413928,0.278369761115259,0.203664148656815,0.167638942247931,0.0787014328681499,0.0433668736863272,0.0719788647182495,0.30116154084004,0.258341481307317,0.223381873349654,0.127271014827619,0.0474488766863144,0.0423952129890563,0.3525983487129,0.2064108790675,0.1083050024283,0.0616804273919,0.2287518212724,0.0315687226809,0.4447069943289,0.1148393194706,0.4404536862003,0.828423037823816,0.171576962176184,0.37659343,0.62340657,0.0567557583954141,0.0462551771657402,0.190983175247908,0.185751052772036,0.223807499144364,0.257966917402062,0.0296657816295238,0.0088146382429525,1978,0.4447069943289,1330,0.37659343,0.62340657,0.4404536862003,27.791381374646217,2.05009548621226,0.171576962176184,35,39012.5392446788,0.223807499144364,0.257966917402062,5600638289a44ed0142ba8a5,Seattle,343999,47.699483,-122.336865,North College Park,Washington,http://www.zillow.com/local-info/WA-Seattle/North-College-Park/r_343999/,388200,39,North College Park,6,1586,101,39,37,66,57,59,-0.0512820512821,0.783783783784,-0.136363636364,55.9583333333,67.2083333333,54,0.317647058824,3,0.0176470588235,28,0.164705882353,14,0.0823529411765,69,0.405882352941,2,0.0117647058824,170
0.1,,0,,0,428600,540300,597900,243100,0,325,457800,532900,0,,0.047,0,4081,0.06,509100,0.0561140986672,0.3546878653261,0.2782324058919,0.114566284779,0.1222819733458,NA,0.0731821370119,0.0863542583278364,0.0780201206011274,0.201692754839756,0.204758038161418,0.179661836136636,0.103863148197141,0.0482623578316393,0.0973874859044453,0.293861236086847,0.292143920451229,0.194192871489478,0.102098841735645,0.0606956844546752,0.0570074457821263,0.2629725287626,0.2162479455271,0.2169523362291,0.088988025358,0.1965250058699,0.0119746419347,0.164938954158,0.039161483529,0.7958995623128,0.79920954172729,0.20079045827271,0.58462983,0.41537017,0.0655973004177824,0.0421896856905679,0.223175367006514,0.218640429890644,0.190247324270213,0.206027757796458,0.0463485945910027,0.0077735403368187,1941,0.164938954158,1470,0.58462983,0.41537017,0.7958995623128,27.478803777613415,2.0986286665873,0.20079045827271,38,50372.7197026158,0.190247324270213,0.206027757796458,5600638289a44ed0142ba892,Seattle,344000,47.695035,-122.316628,Maple Leaf,Washington,http://www.zillow.com/local-info/WA-Seattle/Maple-Leaf/r_344000/,468500,16,Maple Leaf,0,1903,86,75,111,99,109,100,0.48,-0.108108108108,0.10101010101,51.28,62.04,88,0.47311827957,6,0.0322580645161,45,0.241935483871,12,0.0645161290323,31,0.166666666667,4,0.0215053763441,186
0.147,,0,,0,470000,580700,651200,241600,0,353,551900,593700,0,,0.042,0,4494,0.049,585300,0.0155457924974,0.1078066914498,0.6400811084825,0.109158499493,0.0733355863467,NA,0.0537343697194,0.105872765457693,0.0922175073826878,0.142767431640002,0.190369464315059,0.175656484471874,0.120520810991004,0.0709925338852726,0.101603001856407,0.281999502864442,0.279051776899751,0.207245378040232,0.115107702850715,0.0670109943045333,0.0495846450403274,0.218950930626,0.2368866328257,0.233502538071,0.1445008460236,0.1448392554991,0.0182741116751,0.0525091392489,0.0408773678962,0.9066134928547,0.731649685825765,0.268350314174235,0.72427299,0.27572701,0.05906287944554,0.0350202610964058,0.276737917280321,0.271804516566769,0.140441391487534,0.169986108032377,0.0376966020575162,0.00925032403353684,1949,0.0525091392489,1640,0.72427299,0.27572701,0.9066134928547,27.514869597024582,2.27883963225596,0.268350314174235,38,60405.1219714215,0.140441391487534,0.169986108032377,5600638289a44ed0142ba89b,Seattle,344001,47.690136,-122.293779,Wedgwood,Washington,http://www.zillow.com/local-info/WA-Seattle/Wedgwood/r_344001/,523700,6,Wedgwood,10,1369,48,64,84,106,126,74,0.3125,0.261904761905,0.188679245283,43.125,66.4583333333,54,0.3,9,0.05,53,0.294444444444,14,0.0777777777778,48,0.266666666667,2,0.0111111111111,180
0.119,,0,,0,487600,597900,689500,346400,0,386,288500,612500,0,,0.08,0,4472,0.055,592700,0.2913328477785,0.4457392571012,0.0793882010196,0.0160233066278,0.0429715950473,NA,0.1172614712308,0.071200187449891,0.0650089772688777,0.309727915353953,0.21164447756812,0.142519789514098,0.100207775782829,0.0367506238919566,0.0629402531702745,0.305745202762023,0.257572551923552,0.211916173674346,0.0860351844166506,0.0775926061549673,0.061138281068462,0.2352071005917,0.2670118343195,0.2137573964497,0.1087278106508,0.1545857988165,0.0096153846153,0.1122375090514,0.0695148443157,0.8182476466328,0.831252221300794,0.168747778699206,0.44571657,0.55428343,0.0584647061400489,0.0362542009049547,0.175335603021522,0.189018818802531,0.241528096778837,0.270803006502406,0.0228954796072271,0.00570008824247279,1925,0.1122375090514,1560,0.44571657,0.55428343,0.8182476466328,27.147510716536427,2.11897170968399,0.168747778699206,35,53227.0794470673,0.241528096778837,0.270803006502406,5600638289a44ed0142ba8bf,Seattle,344002,47.680657,-122.313832,Roosevelt,Washington,http://www.zillow.com/local-info/WA-Seattle/Roosevelt/r_344002/,532800,12,Roosevelt,0,1004,59,29,37,32,48,21,0.275862068966,-0.135135135135,0.5,55.8235294118,84.5294117647,56,0.266666666667,4,0.0190476190476,74,0.352380952381,14,0.0666666666667,50,0.238095238095,12,0.0571428571429,210
0.154,,0,,0,548300,663200,731100,335200,0,403,456000,670400,0,,0.013,0,4760,0.061,651600,0.0268279852709,0.2766964755391,0.4934245134139,0.1109942135718,0.0352446081009,NA,0.0557601262493,0.110242846754484,0.0929032515211209,0.15176660283627,0.176563163026501,0.182372384749351,0.128034453097886,0.047151094242837,0.110966203771551,0.24488223476909,0.282482070712447,0.206183405017399,0.12650915542686,0.100542004856064,0.0394011292181391,0.2324840764331,0.2367303609341,0.2393842887473,0.1151804670912,0.1475583864118,0.0217622080679,0.1266352694924,0.0366300366299,0.8367346938775,0.718159721011753,0.281840278988247,0.71733781,0.28266219,0.0639824440613883,0.026657319947854,0.264202205870095,0.263994238598059,0.16337412937148,0.166618773068113,0.0401216379318968,0.0110492511511134,1947,0.1266352694924,1610,0.71733781,0.28266219,0.8367346938775,26.93824487246949,2.30160570402573,0.281840278988247,38,64572.2373165658,0.16337412937148,0.166618773068113,5600638289a44ed0142ba8be,Seattle,344003,47.672037,-122.286168,Bryant,Washington,http://www.zillow.com/local-info/WA-Seattle/Bryant/r_344003/,569300,4,Bryant,0,538,13,47,30,59,59,55,-0.36170212766,0.966666666667,0.0,46.3333333333,72.6666666667,0,0.0,10,0.0392156862745,54,0.211764705882,30,0.117647058824,161,0.63137254902,0,0.0,255
0.121,,0,,0,553900,763600,924300,367200,575000,370,0,842300,311,,0.01,0,5855,0.044,792500,NA,0.0498614958448,0.7119113573407,0.174515235457,0.0152354570637,NA,0.0457063711911,0.109136351013607,0.0923354623715635,0.154262704804221,0.17967231324632,0.181755068036656,0.130241599555679,0.0459594557067481,0.106637045265204,0.240010116337886,0.281487101669196,0.208902377339403,0.126454223571067,0.103439554881133,0.0397066262013151,0.0944444444444,0.2097222222222,0.2930555555555,0.3083333333333,0.0319444444444,0.0625,0.1404958677685,NA,0.8374655647382,0.717342702012137,0.282657297987863,0.71296296,0.28703704,0.0662900814088719,0.0275793321149693,0.259843827878385,0.26150523342748,0.164645289915268,0.169629506562552,0.0397075926233594,0.0107991360691145,1948,0.1404958677685,2100,0.71296296,0.28703704,0.8374655647382,26.974456246838635,2.3,0.282657297987863,38,65136,0.164645289915268,0.169629506562552,5600638289a44ed0142ba8e7,Seattle,344004,47.671893,-122.271548,Hawthorne Hills,Washington,http://www.zillow.com/local-info/WA-Seattle/Hawthorne-Hills/r_344004/,704300,0,Hawthorne Hills,0,127,0,17,20,19,21,20,0.176470588235,-0.05,0.105263157895,43.6666666667,54.0,0,0.0,10,0.0387596899225,57,0.220930232558,32,0.124031007752,159,0.616279069767,0,0.0,258
0.125,,0,,0,490000,734700,878200,367200,0,356,0,753200,0,,0.059,0,5547,0.059,746400,0.0267094017094,0.1399572649572,0.6207264957264,0.1388888888888,0.0480769230769,NA,0.025641025641,0.115704562641795,0.0957902697252332,0.0655407108646332,0.15427275018906,0.204940761280565,0.124527350642803,0.0852029241240232,0.154020670531888,0.243075183719616,0.325607687959299,0.19672131147541,0.131147540983607,0.0604861503674392,0.0429621254946297,0.0862998921251,0.143473570658,0.2826321467098,0.3430420711974,0.0981661272923,0.0453074433656,0.0166493236212,0.0686784599374,0.9146722164412,0.744105807935595,0.255894192064405,0.77613636,0.22386364,0.0574954846478025,0.0391330523780855,0.308549066827213,0.295906080674293,0.117399157134256,0.109271523178808,0.0632149307645996,0.00903070439494281,1954,0.0166493236212,2200,0.77613636,0.22386364,0.9146722164412,27.882984737139626,2.23,0.255894192064405,42,61329,0.117399157134256,0.109271523178808,5600638289a44ed0142ba8df,Seattle,344005,47.696054,-122.382179,Olympic Manor,Washington,http://www.zillow.com/local-info/WA-Seattle/Olympic-Manor/r_344005/,667800,4,Olympic Manor,0,199,6,19,16,39,21,14,-0.157894736842,1.4375,-0.461538461538,48.5454545455,64.8181818182,99,0.532258064516,12,0.0645161290323,33,0.177419354839,8,0.0430107526882,32,0.172043010753,2,0.010752688172,186
0.079,,0,,0,458500,653300,954000,367200,0,365,675000,685700,0,,0.042,0,5454,0.051,684200,NA,0.0698689956331,0.8275109170305,0.0524017467248,0.0294759825327,NA,0.0174672489082,0.102990616847332,0.103160995079446,0.128010761048814,0.177896045586763,0.183008904783016,0.108880259640295,0.0663691264561857,0.129683290558147,0.283421484110576,0.288276374840141,0.189085907813181,0.130785795970844,0.0647715516721557,0.0436588855931026,0.1255458515283,0.1997816593886,0.2347161572052,0.3002183406113,0.0687772925764,0.0709606986899,NA,0.0539112050739,0.9429175475687,0.785774317986228,0.214225682013772,0.65176756,0.34823244,0.071629449149935,0.0429179357583227,0.256529962469807,0.260083369078519,0.146799997958847,0.154605605785587,0.0556208090708823,0.0118128707281002,1949,0.2496228965463,2060,0.65176756,0.34823244,0.9429175475687,27.327393402403263,2.18209601442032,0.214225682013772,39,52163.1711591476,0.146799997958847,0.154605605785587,5600638289a44ed0142ba8e3,Seattle,344006,47.705359,-122.377348,Blue Ridge,Washington,http://www.zillow.com/local-info/WA-Seattle/Blue-Ridge/r_344006/,644100,2,Blue Ridge,0,170,5,15,22,29,27,22,0.466666666667,0.318181818182,-0.0689655172414,45.2857142857,48.0,53,0.239819004525,3,0.0135746606335,42,0.190045248869,28,0.126696832579,93,0.420814479638,2,0.00904977375566,221
0.076,,0,,0,549000,660200,774400,367200,0,352,450000,686700,0,,0.075,0,5195,0.053,675100,0.0234604105571,0.2424242424242,0.4428152492668,0.1368523949169,0.0821114369501,NA,0.069403714565,0.0837269214255045,0.0794332331472735,0.0871618720480893,0.142550450837269,0.194933447831687,0.17861743237441,0.0897380850150279,0.143838557320739,0.276281494352737,0.274543874891399,0.185925282363162,0.163336229365769,0.0903562119895743,0.00955690703735882,0.1343137254901,0.1833333333333,0.3117647058823,0.2480392156862,0.0705882352941,0.0509803921568,0.0394133822181,0.0861594867094,0.8744271310724,0.754502369668246,0.245497630331754,0.8372549,0.1627451,0.0612444879960804,0.041156295933366,0.308672219500245,0.323370896619304,0.0970112689857913,0.113179813816756,0.034296913277805,0.0210681038706516,1948,0.0394133822181,2020,0.8372549,0.1627451,0.8744271310724,25.867940920938313,2.28,0.245497630331754,43,63207,0.0970112689857913,0.113179813816756,5600638289a44ed0142ba8db,Seattle,344009,47.696701,-122.397188,North Beach,Washington,http://www.zillow.com/local-info/WA-Seattle/North-Beach/r_344009/,635800,0,North Beach,0,180,12,19,28,30,29,22,0.473684210526,0.0714285714286,-0.0333333333333,39.6666666667,28.6666666667,163,0.942196531792,7,0.0404624277457,1,0.00578034682081,0,0.0,2,0.0115606936416,0,0.0,173
0.092,,0,,0,476400,654800,793600,465300,0,411,665000,667300,0,,0.111,0,4647,0.071,615000,0.2849905003166,0.1152628245725,0.1310956301456,0.0994300189993,0.1937935402153,0.016466117796,0.1589613679544,0.0863147576411817,0.0805268305870861,0.193839870468777,0.246582865848552,0.173021016517441,0.0971526680532867,0.0494685827697798,0.073093408113895,0.392020071417898,0.236953730838078,0.165528971210231,0.0807049696733134,0.0969218946784213,0.0278703621820577,0.2337164750957,0.2528735632183,0.1902937420178,0.1219667943805,0.1743295019157,0.0191570881226,0.2153660012099,0.1137326073805,0.6709013914095,0.82567297012656,0.17432702987344,0.56882479,0.43117521,0.0836262362945823,0.04334426837722,0.15036808138797,0.178141140173594,0.233824922136629,0.253423059273796,0.0451153549495719,0.0121569374066372,1949,0.2153660012099,1540,0.56882479,0.43117521,0.6709013914095,23.75385982941429,2.10061343029845,0.17432702987344,36,48395.1559784662,0.233824922136629,0.253423059273796,5600638289a44ed0142ba8c9,Seattle,344012,47.626805,-122.294018,Madison Valley,Washington,http://www.zillow.com/local-info/WA-Seattle/Madison-Valley/r_344012/,571800,2,Madison Valley,0,168,8,16,21,35,20,27,0.3125,0.666666666667,-0.428571428571,55.347826087,76.3043478261,100,0.636942675159,10,0.0636942675159,26,0.165605095541,5,0.031847133758,13,0.0828025477707,3,0.0191082802548,157
0.121,,0,,0,481000,602000,693000,327400,0,372,607800,606800,0,,0.024,0,4361,0.065,584500,0.2478709099058,0.2474226804123,0.2478709099058,0.0533393097265,0.0898700134468,0.0056028686687,0.1080233079336,0.0852877177906321,0.0832885568889326,0.114097173471613,0.213595232596761,0.18633272639783,0.132153382016983,0.0615172222165996,0.123727988620649,0.263583335627171,0.300083376264753,0.170991623771894,0.12223784565765,0.0949076468201622,0.0481961718583688,0.2145438121047,0.2129629629629,0.2145438121047,0.1562782294489,0.1574074074074,0.0383920505871,0.1087002317253,0.0998525384452,0.7914472298293,0.782643074009067,0.217356925990933,0.63867492,0.36132508,0.0692926495110812,0.0502347776982701,0.250431067684718,0.260938664558741,0.13731794037353,0.160447594292238,0.0616626266521959,0.0096746792292258,1938,0.1087002317253,1640,0.63867492,0.36132508,0.7914472298293,26.76478430239442,2.0304279002037,0.217356925990933,40,58771.936499985,0.13731794037353,0.160447594292238,5600638289a44ed0142ba891,Seattle,344019,47.581725,-122.387362,Admiral,Washington,http://www.zillow.com/local-info/WA-Seattle/Admiral/r_344019/,530100,14,Admiral,0,1214,113,112,151,112,146,121,0.348214285714,-0.258278145695,0.303571428571,44.3043478261,59.7826086957,68,0.328502415459,24,0.115942028986,55,0.265700483092,10,0.048309178744,40,0.193236714976,10,0.048309178744,207
0.069,,0,,0,399700,577700,671500,376600,0,325,514000,586500,0,,0.131,0,4494,0.059,568500,0.0721452460582,0.1165790731008,0.4935499283325,0.1729574773053,0.0812231247013,NA,0.0635451505016,0.101123253026593,0.0833697201683309,0.0830139583697549,0.173831514732754,0.207038543362963,0.133737530618445,0.0638536840662906,0.15403179565487,0.232949004750307,0.282462343452366,0.21211657173693,0.140696992323825,0.0792235214804755,0.0525515662560957,0.1835655934646,0.2061508889956,0.2633349351273,0.198462277751,0.1023546371936,0.042767900048,0.0657423971377,0.0831842576028,0.8510733452593,0.778576609159441,0.221423390840559,0.74999889,0.25000111,0.0700987691333245,0.0365804945908325,0.294600883541409,0.290073242870777,0.116172329999294,0.120051524752287,0.0511920270720484,0.0212307280400275,1952,0.0657423971377,1820,0.74999889,0.25000111,0.8510733452593,28.38810773475992,2.15242268374181,0.221423390840559,42,60755.5188471918,0.116172329999294,0.120051524752287,5600638289a44ed0142ba8b3,Seattle,344023,47.522217,-122.389197,Fauntleroy,Washington,http://www.zillow.com/local-info/WA-Seattle/Fauntleroy/r_344023/,535900,15,Fauntleroy,0,848,30,52,39,57,68,46,-0.25,0.461538461538,0.19298245614,43.84,34.48,86,0.443298969072,28,0.144329896907,47,0.242268041237,4,0.020618556701,25,0.128865979381,4,0.020618556701,194
0.076,,0,,0,329700,424400,509600,367200,0,293,545000,416200,0,,0.175,0,3362,0.053,413700,0.0219643597181,0.1234977206796,0.5951098217985,0.1487774554496,0.075010360547,NA,0.0352258599254,0.110010823237464,0.112487008086543,0.0863415040271575,0.155413095848765,0.204899193494241,0.139089075512895,0.0730329504467607,0.118726349346174,0.214640128209103,0.300965310200386,0.196780446187351,0.159781343180659,0.0601904961474191,0.0676422760750823,0.2313122923588,0.2084717607973,0.2068106312292,0.1025747508305,0.2288205980066,0.0215946843853,0.0143540669856,0.0398724082934,0.9429824561403,0.732170542635659,0.267829457364341,0.83334031,0.16665969,0.0562848505819481,0.0400303143451626,0.315864789679568,0.293460716140564,0.113108608374761,0.125397908362315,0.0459074656568836,0.00994534685879654,1949,0.0143540669856,1480,0.83334031,0.16665969,0.9429824561403,29.771339406658704,2.35268088310866,0.267829457364341,40,59880.6759882602,0.113108608374761,0.125397908362315,5600638289a44ed0142ba8b1,Seattle,344024,47.506979,-122.381278,Arbor Heights,Washington,http://www.zillow.com/local-info/WA-Seattle/Arbor-Heights/r_344024/,385500,5,Arbor Heights,0,678,28,36,50,44,46,39,0.388888888889,-0.12,0.0454545454545,38.625,23.8125,88,0.458333333333,18,0.09375,44,0.229166666667,2,0.0104166666667,34,0.177083333333,6,0.03125,192
